Unnamed: 0,words,Kana
794,スタンダード市場,スタンダードシジョウ
795,スタンダード・アンド・プアーズ500種指数,
796,ストキャスティックス,ストキャスティックス
797,ストックオプション,ストックオプション
798,ストップ高,ストップタカ
799,ストップ配分,ストップハイブン
800,ストップ安,ストップアン
801,ストップロスオーダー,ストップロスオーダー
802,ストラテジスト,ストラテジスト
803,ストラテジー取引,ストラテジートリヒキ
804,ストラドル,ストラドル
805,ストラングル,ストラングル
806,ＳＰＡＮ,
807,ＳＰＡＮ証拠金額,
808,スプレッド,スプレッド
809,スペキュレーション取引,スペキュレーショントリヒキ
810,スペキュレーター,スペキュレーター
811,スマートベータ,スマートベータ
812,スマートβ,
813,スマートベータ運用,スマートベータウンヨウ
814,スマートβ運用,
815,スモールティック,スモールティック
816,スローストキャスティクス,スローストキャスティクス
817,政策投資,セイサクトウシ
818,政策に売りなし,セイサクニウリナシ
819,政策保有株,セイサクホユウカブ
820,清算価格,セイサンカカク
821,清算機関,セイサンキカン
822,清算値段,セイサンネダン
823,成長株,セイチョウカブ
824,成長株投資,セイチョウカブトウシ
825,制度信用取引,セイドシンヨウトリヒキ
826,制度信用銘柄,セイドシンヨウメイガラ
827,整理,セイリ
828,整理ポスト,セイリポスト
829,整理銘柄,セイリメイガラ
830,セカンダリー・マーケット,セカンダリー・マーケット
831,セクター,セクター
832,セクターローテーション,セクターローテーション
833,セクター・リスク,セクター・リスク
834,積極運用,セッキョクウンヨウ
835,セリ売買,セリバイバイ
836,セリング,セリング
837,セリング・クライマックス,セリング・クライマックス
838,セルサイド,セルサイド
839,先駆株,センクカブ
840,先見性,センケンセイ
841,潜在株式,センザイカブシキ
842,ＳＥＮＳＥＸ30指数,
843,選択売り,センタクウリ
844,選択買い,センタクカイ
845,先導株比率,センドウカブヒリツ
846,選別売り,センベツウリ
847,選別買い,センベツカイ
848,セータ,セータ
849,前日終値,ゼンジツオワリネ
850,前日比,ゼンジツヒ
851,全値押し,ゼンアタイオシ
852,全値戻し,ゼンアタイモドシ
853,前場,ゼンバ
854,前引け,ゼンビケケ
855,全面高,ゼンメンタカ
856,全面安,ゼンメンアン
857,総合取引所,ソウゴウトリヒキジョ
858,総合利回り,ソウゴウリマワリ
859,総資産利益率,ソウシサンリエキリツ
860,相対力指数,ソウタイチカラシスウ
861,相場観,ソウバカン
862,相場操縦,ソウバソウジュウ
863,相場つき,ソウバツキ
864,相場につく,ソウバニツク
865,底,ソコ
866,底入れ,ソコイレ
867,底打ち,ソコウチ
868,底堅い,ソコガタイ
869,底固め,ソコカタメ
870,底調べ,ソコシラベ
871,底値鍛錬,ソコネタンレン
872,底ばい,ソコバイ
873,底をつく,ソコヲツク
874,ソフトダラー,ソフトダラー
875,損益通算,ソンエキツウサン
876,損切り,ソンギリリ
877,損失補てん,ソンシツオギナテン
878,増額修正,ゾウガクシュウセイ
879,増資,ゾウシ
880,増配,ゾウハイ
881,続伸,ゾクシン
882,続落,ゾクラク
883,貸借取引,タイシャクトリヒキ
884,貸借倍率,タイシャクバイリツ
885,貸借銘柄,タイシャクメイガラ
886,貸借銘柄指定基準,タイシャクメイガラシテイキジュン
887,大勢,オオゼイ
888,大勢観,オオゼイカン
889,対当売買,タイトウバイバイ
890,タイムディケイ,タイムディケイ
891,タイムリー・ディスクロージャー,タイムリー・ディスクロージャー
892,大量保有開示制度,タイリョウホユウカイジセイド
893,大量保有報告書,タイリョウホユウホウコクショ
894,台湾加権指数,タイワンカケンシスウ
895,高値,タカネ
896,高値覚え,タカネオボエ
897,高値警戒,タカネケイカイ
898,高値つかみ,タカネツカミ
899,高値引け,タカネヒケ
900,高値待ち,タカネマチ
901,高値もみ合い,タカネモミアイ
902,高寄り,タカヨリ
903,他社株転換可能債,タシャカブテンカンカノウサイ
904,他社株転換債,タシャカブテンカンサイ
905,立会,タチアイ
906,立会外取引,タチアイソトトリヒキ
907,立会外分売,タチアイガイブンバイ
908,立会時間,タチアイジカン
909,立会場,タチアイバ
910,建玉,タテギョク
911,単元株制度,タンゲンカブセイド
912,単元未満株,タンゲンミマンカブ
913,単純平均株価,タンジュンヘイキンカブカ
914,単純平均利回り,タンジュンヘイキンリマワリ
915,単独株主権,タンドクカブヌシケン
916,担保掛け目,タンポカケメ
917,第三者割当増資,ダイサンシャワリアテゾウシ
918,大証,ダイショウ
919,ダイナミックヘッジ,ダイナミックヘッジ
920,大納会,ダイノウカイ
921,大発会,ダイハッカイ
922,大暴落,ダイボウラク
923,代用有価証券,ダイヨウユウカショウケン
924,ダウ工業株30種平均,
925,ダウ採用銘柄,ダウサイヨウメイガラ
926,ダウ理論,ダウリロン
927,ダウンサイドリスク,ダウンサイドリスク
928,打診売り,ダシンウリ
929,打診買い,ダシンカイ
930,ＤＡＸ,
931,ＤＡＸ指数,
932,ＷＭＡ,
933,ダレる,ダレル
934,ダークプール,ダークプール
935,地政学的リスク,チセイガクテキリスク
936,地方取引所,チホウトリヒキジョ
937,チャイニーズウォール,チャイニーズウォール
938,チャネル,チャネル
939,チャネルライン,チャネルライン
940,チャート,チャート
941,チャート分析,チャートブンセキ
942,注意喚起制度,チュウイカンキセイド
943,注意銘柄,チュウイメイガラ
944,中間反騰,チュウカンハントウ
945,中間戻し,チュウカンモドシ
946,中型株,チュウガタカブ
947,中小型株,チュウショウカタカブ
948,中心限月,チュウシンゲンゲツ
949,中勢,ナカセイ
950,中勢観,ナカセイカン
951,中低位株,チュウテイクライカブ
952,注文期間,チュウモンキカン
953,長期金融市場,チョウキキンユウシジョウ
954,超高速取引,チョウコウソクトリヒキ
955,ちょうちん,チョウチン
956,直接預託,チョクセツヨタク
957,追撃売り,ツイゲキウリ
958,追撃買い,ツイゲキカイ
959,追随高,ツイズイタカ
960,追随安,ツイズイアン
961,月足,ツキアシ
962,月替わり商い,ツキガワリワリアキナイ
963,突っ込み買い,ツッコミカイ
964,突っ込み警戒,ツッコミケイカイ
965,突っ込む,ツッコム
966,つなぎ,ツナギ
967,つなぎ外し,ツナギハズシ
968,つみたてＮＩＳＡ,
969,強気,ツヨキ
970,強腰,ツヨゴシ
971,強含み,ツヨフクミミ
972,強もちあい,ツヨモチアイ
973,面合わせ,メンアワセ
974,つれ高,ツレタカ
975,つれ安,ツレアン
976,ティッカーシンボル,ティッカーシンボル
977,TICK,チck
978,ティック,ティック
979,ティックチャート,ティックチャート
980,ＴＯＢ,
981,ＴＤｎｅｔ,
982,Ｔプラス2,
983,Ｔ＋2,
984,低位株,テイイカブ
985,抵抗線,テイコウセン
986,手掛かり,テガカリ
987,手掛かり難,テガカリナン
988,適温相場,テキオンソウバ
989,敵対的ＴＯＢ,
990,敵対的買収,テキタイテキバイシュウ
991,テクニカル指標,テクニカルシヒョウ
992,テクニカル上場,テクニカルジョウジョウ
993,テクニカル分析,テクニカルブンセキ
994,テクニカル・アナリスト,テクニカル・アナリスト
995,手口,テグチ
996,手じまい,テジマイ
997,手詰まり,テヅマリ
998,手控え,テビカエエ
999,転換売り,テンカンウリ
1000,転換価格,テンカンカカク
1001,転換社債,テンカンシャサイ
1002,転換社債型新株予約権付社債,テンカンシャサイカタシンカブヨヤクケンツキシャサイ
1003,転換点,テンカンテン
1004,転換率,テンカンリツ
1005,天井,テンジョウ
1006,天井つかみ,テンジョウツカミ
1007,店頭取引,テントウトリヒキ
1008,テンバガー,テンバガー
1009,出合い,デアイ
1010,出合い注文,デアイチュウモン
1011,出合い難,デアイナン
1012,ディスカウントブローカー,ディスカウントブローカー
1013,ディフェンシブ銘柄,ディフェンシブメイガラ
1014,ディフェンシブ・ストック,ディフェンシブ・ストック
1015,ＤＲ,
1016,ＤＳＡ,
1017,ＤＭＡ,
1018,ＤＯＥ,
1019,ＤＤＭ,
1020,ＤＰＳ,
1021,ディーラー,ディーラー
1022,ディーリング,ディーリング
1023,デイ・トレーダー,デイ・トレーダー
1024,出遅れ株,デオクレカブ
1025,出来ず,デキズ
1026,出来ず引成,デキズヒキセイ
1027,出来高,デキダカ
1028,出来値,デキネ
1029,デッド・キャット・バウンス,デッド・キャット・バウンス
1030,デッドクロス,デッドクロス
1031,出直る,シュツナオル
1032,デリバティブ,デリバティブ
1033,デルタ,デルタ
1034,デルタヘッジ,デルタヘッジ
1035,投下資本利益率,トウカシホンリエキリツ
1036,投機,トウキ
1037,TOKYO AIM,トキョ アイm
1038,東京証券取引所,トウキョウショウケントリヒキジョ
1039,TOKYO PRO Market,トキョ pロ マrケt
1040,当限,トウギリ
1041,投資一任契約,トウシイチニンケイヤク
1042,投資クラブ,トウシクラブ
1043,投資顧問業,トウシコモンギョウ
1044,投資者保護基金,トウシモノホゴキキン
1045,投資主体別売買状況,トウシシュタイベツバイバイジョウキョウ
1046,投資部門別売買状況,トウシブモンベツバイバイジョウキョウ
1047,東証,トウショウ
1048,東証株価指数,トウショウカブカシスウ
1049,東証2部株価指数,
1050,東証配当フォーカス100指数,
